dataproviderid,occurrenceid,measurementid,measurementtype,measurementvalue,measurementaccuracy,measurementunit,measurementdetermineddate,measurementdeterminedby,measurementmethod,measurementremarks,eventid,measurementtypeid,measurementvalueid,measurementunitid
1073,IOF_phyto_composition_3536,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2779,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2760,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2905,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2967,,abundance,4440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2491,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2570,,abundance,20720,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2696,,abundance,7400,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2725,,abundance,20720,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2605,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2633,,abundance,7400,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2665,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3353,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2474,,abundance,7350,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2453,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2330,,abundance,1470,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1556,,abundance,160,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1562,,abundance,640,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1528,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1471,,abundance,2940,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1489,,abundance,5920,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1619,,abundance,5920,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1353,,abundance,8880,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1322,,abundance,35500,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1288,,abundance,1470,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_152,,abundance,87440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2467,,abundance,5920,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_224,,abundance,28000,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3249,,abundance,480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3142,,abundance,11840,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3116,,abundance,11840,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2680,,abundance,4440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2589,,abundance,4440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_169,,abundance,71700,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_21,,abundance,87440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2745,,abundance,4440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3639,,abundance,1760,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3742,,abundance,560,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3682,,abundance,6440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3714,,abundance,560,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3947,,abundance,6520,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3822,,abundance,6320,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3866,,abundance,11840,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4402,,abundance,14080,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4364,,abundance,5920,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4275,,abundance,5880,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4317,,abundance,16260,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_878,,abundance,2940,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_846,,abundance,19070,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_804,,abundance,29310,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_762,,abundance,4400,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_683,,abundance,76800,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_650,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_738,,abundance,1470,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_716,,abundance,5920,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1136,,abundance,90000,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1121,,abundance,8880,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1094,,abundance,36710,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_913,,abundance,1470,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_991,,abundance,26746,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_616,,abundance,10300,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_466,,abundance,22140,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_436,,abundance,13360,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_352,,abundance,5920,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4658,,abundance,5440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_376,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_394,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1071,,abundance,1470,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1498,,abundance,152440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1452,,abundance,880,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1701,,abundance,5920,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1751,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2458,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2393,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2282,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2254,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2219,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1078,,abundance,7350,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1014,,abundance,4440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_974,,abundance,8806,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_698,,abundance,7400,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_635,,abundance,33710,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_666,,abundance,27980,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_823,,abundance,2940,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_415,,abundance,4440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4634,,abundance,1280,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4684,,abundance,17760,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4262,,abundance,6400,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4218,,abundance,22160,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4465,,abundance,80,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4548,,abundance,320,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3805,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_258,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3584,,abundance,740,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2824,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2909,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2636,,abundance,4440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3131,,abundance,5920,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3161,,abundance,80,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_208,,abundance,2100,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3470,,abundance,5120,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3430,,abundance,29600,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3393,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4220,,abundance,4410,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4263,,abundance,36980,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4339,,abundance,4440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4295,,abundance,4410,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2428,,abundance,3680,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4500,,abundance,8880,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3579,,abundance,5180,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3619,,abundance,480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3885,,abundance,5120,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4632,,abundance,880,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_413,,abundance,11800,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_43,,abundance,20720,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_57,,abundance,28120,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3539,,abundance,76960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4219,,abundance,7350,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_282,,abundance,28120,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3296,,abundance,51450,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1663,,abundance,711880,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4619,,abundance,5120,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1007,,abundance,33780,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_896,,abundance,57200,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_943,,abundance,23436,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_924,,abundance,13210,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1107,,abundance,16200,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_721,,abundance,35560,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_742,,abundance,5880,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_660,,abundance,5920,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
